scorer,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1159.png,248.0,281.0,249.0,272.0,250.0,291.0,,,,,274.0,279.0,295.0,280.0,230.0,300.0,276.0,305.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1196.png,399.0,277.0,400.0,266.0,401.0,289.0,431.0,295.0,427.0,302.0,419.0,290.0,435.0,304.0,368.0,277.0,370.0,293.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1375.png,373.0,59.0,373.0,71.0,372.0,48.0,333.0,75.0,329.0,68.0,346.0,63.0,324.0,76.0,405.0,68.0,423.0,121.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1397.png,259.0,54.0,257.0,66.0,257.0,43.0,222.0,63.0,220.0,52.0,232.0,57.0,211.0,61.0,296.0,54.0,345.0,64.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1448.png,199.0,72.0,213.0,71.0,186.0,71.0,220.0,97.0,217.0,104.0,207.0,95.0,226.0,104.0,209.0,44.0,268.0,37.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1496.png,198.0,85.0,210.0,85.0,187.0,87.0,202.0,126.0,195.0,123.0,203.0,111.0,197.0,134.0,199.0,52.0,252.0,42.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1604.png,353.0,57.0,354.0,47.0,352.0,70.0,,,,,383.0,57.0,399.0,55.0,315.0,53.0,263.0,56.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1654.png,415.0,87.0,425.0,82.0,404.0,92.0,,,,,425.0,109.0,430.0,129.0,391.0,55.0,339.0,58.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1711.png,422.0,232.0,432.0,232.0,412.0,231.0,425.0,266.0,416.0,266.0,422.0,254.0,419.0,276.0,420.0,194.0,400.0,151.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1766.png,412.0,233.0,420.0,241.0,405.0,227.0,389.0,265.0,384.0,261.0,396.0,254.0,380.0,269.0,427.0,200.0,403.0,157.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1886.png,422.0,217.0,411.0,226.0,425.0,205.0,396.0,191.0,403.0,187.0,404.0,200.0,396.0,180.0,435.0,206.0,412.0,161.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1937.png,421.0,146.0,410.0,146.0,432.0,144.0,418.0,103.0,425.0,103.0,421.0,118.0,422.0,97.0,414.0,184.0,435.0,171.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img1996.png,420.0,51.0,417.0,67.0,420.0,37.0,385.0,53.0,390.0,61.0,399.0,52.0,382.0,62.0,438.0,67.0,436.0,114.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img2022.png,423.0,50.0,428.0,65.0,419.0,37.0,402.0,63.0,399.0,53.0,410.0,54.0,394.0,61.0,,,436.0,114.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img2164.png,422.0,51.0,424.0,65.0,419.0,37.0,401.0,56.0,401.0,46.0,412.0,51.0,392.0,51.0,,,435.0,110.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img2234.png,426.0,51.0,424.0,65.0,419.0,37.0,401.0,60.0,400.0,50.0,414.0,54.0,393.0,55.0,,,435.0,110.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img2399.png,421.0,79.0,432.0,73.0,410.0,81.0,,,,,,,431.0,119.0,420.0,43.0,440.0,75.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img2549.png,416.0,82.0,424.0,91.0,407.0,78.0,393.0,118.0,389.0,111.0,404.0,101.0,386.0,118.0,416.0,46.0,440.0,62.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img2556.png,408.0,95.0,417.0,102.0,398.0,90.0,390.0,128.0,384.0,124.0,396.0,116.0,379.0,129.0,421.0,54.0,440.0,62.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img2678.png,414.0,167.0,425.0,170.0,403.0,164.0,403.0,203.0,395.0,198.0,405.0,190.0,394.0,208.0,420.0,132.0,425.0,84.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img2819.png,409.0,208.0,399.0,207.0,419.0,207.0,,,,,411.0,184.0,410.0,161.0,419.0,242.0,432.0,207.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img2913.png,409.0,50.0,413.0,65.0,403.0,39.0,,,,,392.0,58.0,381.0,77.0,438.0,42.0,440.0,96.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img2969.png,398.0,51.0,396.0,64.0,393.0,39.0,359.0,59.0,359.0,53.0,376.0,55.0,352.0,56.0,428.0,51.0,437.0,111.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3005.png,305.0,61.0,306.0,73.0,300.0,50.0,265.0,80.0,263.0,74.0,279.0,71.0,257.0,82.0,339.0,55.0,397.0,63.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3020.png,272.0,69.0,276.0,80.0,265.0,60.0,237.0,88.0,234.0,79.0,251.0,79.0,228.0,86.0,303.0,54.0,357.0,51.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3096.png,251.0,64.0,248.0,77.0,247.0,53.0,,,,,222.0,60.0,206.0,54.0,286.0,56.0,345.0,37.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3122.png,211.0,50.0,212.0,63.0,210.0,37.0,175.0,44.0,179.0,39.0,188.0,50.0,173.0,37.0,247.0,48.0,304.0,41.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3169.png,209.0,50.0,205.0,63.0,208.0,38.0,183.0,41.0,189.0,38.0,194.0,52.0,180.0,28.0,234.0,54.0,285.0,61.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3228.png,188.0,61.0,199.0,48.0,179.0,71.0,,,,,206.0,72.0,225.0,64.0,182.0,39.0,245.0,37.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3339.png,376.0,54.0,379.0,43.0,376.0,66.0,,,,,400.0,56.0,423.0,61.0,344.0,53.0,287.0,65.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3447.png,412.0,60.0,420.0,50.0,400.0,68.0,436.0,79.0,432.0,85.0,421.0,71.0,438.0,86.0,389.0,44.0,337.0,67.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3564.png,403.0,75.0,407.0,85.0,398.0,65.0,367.0,91.0,362.0,87.0,379.0,80.0,359.0,94.0,419.0,46.0,371.0,57.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3579.png,393.0,67.0,399.0,79.0,389.0,56.0,369.0,86.0,,,377.0,71.0,366.0,94.0,419.0,50.0,369.0,50.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3604.png,333.0,86.0,338.0,96.0,326.0,77.0,294.0,113.0,288.0,105.0,306.0,100.0,287.0,114.0,367.0,75.0,354.0,57.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3796.png,270.0,102.0,275.0,112.0,262.0,96.0,239.0,135.0,233.0,131.0,249.0,120.0,233.0,137.0,296.0,81.0,292.0,43.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3813.png,272.0,113.0,281.0,119.0,262.0,110.0,,,,,259.0,137.0,245.0,163.0,286.0,86.0,276.0,53.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img3836.png,221.0,210.0,232.0,216.0,213.0,205.0,215.0,248.0,208.0,247.0,215.0,230.0,209.0,255.0,237.0,178.0,260.0,116.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4063.png,208.0,220.0,199.0,225.0,217.0,215.0,,,,,200.0,194.0,201.0,172.0,221.0,251.0,194.0,274.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4172.png,366.0,63.0,373.0,56.0,360.0,73.0,394.0,97.0,389.0,99.0,383.0,82.0,392.0,103.0,335.0,50.0,284.0,66.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4231.png,415.0,133.0,424.0,123.0,405.0,144.0,436.0,147.0,434.0,154.0,420.0,144.0,443.0,153.0,406.0,107.0,356.0,81.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4280.png,403.0,142.0,404.0,153.0,399.0,132.0,365.0,144.0,365.0,137.0,377.0,143.0,357.0,139.0,428.0,123.0,403.0,86.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4311.png,299.0,151.0,300.0,160.0,296.0,139.0,257.0,151.0,260.0,145.0,274.0,154.0,255.0,145.0,329.0,149.0,364.0,112.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4534.png,215.0,145.0,215.0,157.0,211.0,133.0,183.0,157.0,183.0,149.0,199.0,149.0,174.0,156.0,240.0,142.0,297.0,127.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4655.png,329.0,158.0,331.0,149.0,326.0,168.0,368.0,169.0,366.0,175.0,351.0,165.0,374.0,177.0,291.0,158.0,245.0,176.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4661.png,339.0,164.0,343.0,155.0,337.0,174.0,379.0,179.0,376.0,184.0,362.0,173.0,384.0,188.0,311.0,154.0,263.0,174.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4687.png,362.0,191.0,370.0,182.0,359.0,201.0,395.0,196.0,394.0,204.0,379.0,197.0,402.0,201.0,339.0,179.0,283.0,174.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4748.png,414.0,259.0,425.0,265.0,402.0,259.0,420.0,294.0,414.0,296.0,412.0,277.0,420.0,301.0,417.0,236.0,372.0,205.0
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4843.png,318.35280472374535,281.0854913538592,312.2794179671026,288.3735554618305,322.8066216786167,271.7729649936736,295.27393504850284,253.5528047237453,301.75221425558846,249.90877266975963,305.80113876001695,262.0555461830452,297.2983973007171,244.24027836355972,345.0757064529735,293.6371573175876,387.20460490422863,258.9751629190328
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4946.png,352.7686630113877,270.1533951919022,343.05124420075924,264.88979333614515,360.05672711935904,277.84635175031633,377.0622100379588,240.59624630957407,381.92091944327296,243.430493462674,370.988823281316,251.52834247153103,384.3502741459301,236.54732180514554,352.7686630113877,298.4958667229018,390.42366090257286,270.1533951919022
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4975.png,426.45908899198656,117.50894137494731,416.7416701813582,116.69915647406157,436.5814002530579,115.88937157317588,420.79059468578674,76.20991142977647,428.07865879375805,75.40012652889078,424.0297342893295,89.57136229439055,422.0052720371153,67.70716997047657,429.69822859552943,155.16393926613245,432.9373681990722,194.84339940953186
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img4987.png,425.6493040911009,78.23437368199075,416.33677773091534,80.66372838464781,439.4156474061578,78.23437368199075,417.5514550822439,46.24787009700549,424.43462673977234,43.81851539434837,424.43462673977234,60.823998312948106,418.36123998312956,37.74512863770559,428.4835512442009,115.88937157317588,432.9373681990722,163.66668072543234
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img5048.png,423.62484183888665,56.77507380851961,419.98080978490094,74.18544917756219,422.81505693800096,42.19894559257699,396.0921552087728,54.345719105862486,398.116617460987,49.4870097005483,408.6438211725012,53.94082665541964,389.2089835512443,48.27233234921971,438.20097005482927,78.63926613243359,430.1031210459723,134.51442429354705
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img5179.png,423.62484183888665,59.20442851117673,413.0976381273725,60.41910586250526,434.9618304512865,51.51147195276252,418.7661324335724,40.9842682412484,425.6493040911009,39.76959088991987,421.60037958667243,49.4870097005483,422.4101644875581,32.07663433150566,433.747153099958,73.78055672711935,433.342260649515,131.68017714044709
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img5227.png,420.79059468578674,56.77507380851961,416.7416701813582,73.3756642766765,420.3857022353438,44.22340784479121,393.25790805567283,68.51695487136232,385.96984394770146,61.22889076339095,402.97532686630126,57.584858709405296,383.5404892450444,68.92184732180516,437.3911851539436,78.23437368199075,433.342260649515,132.89485449177562
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img5424.png,191.6214677351329,59.20442851117673,203.36334879797562,62.848460565162384,179.06980177140457,60.01421341206242,178.66490932096167,81.47351328553356,175.83066216786176,74.59034162800504,185.95297342893303,72.56587937579081,168.13770560944755,82.68819063686209,197.28996204133284,38.95980598903418,268.55103331927467,38.95980598903418
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img5509.png,197.28996204133284,71.75609447490513,208.2220582032898,66.49249261914804,187.5725432307044,80.66372838464781,221.58350906790395,89.57136229439055,219.15415436524682,94.83496415014764,205.3878110501899,85.11754533951921,227.65689582454667,94.83496415014764,195.26549978911862,40.57937579080556,263.6923239139604,38.95980598903418
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img5747.png,216.7247996625897,80.66372838464781,208.6269506537327,72.97077182623366,224.82264867144676,89.9762547448334,226.0373260227753,51.106579502319676,234.1351750316323,52.321256853648265,227.25200337410382,65.68270771826235,232.11071277941807,45.0331927456769,188.3823281315901,93.62028679881905,187.16765078026157,52.72614930409111
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img5819.png,219.9639392661325,70.54141712357654,217.5345845634754,57.98975115984814,221.9884015183468,84.71265288907637,247.49662589624637,83.90286798819062,243.44770139181787,86.33222269084774,237.3743146351751,73.3756642766765,247.49662589624637,89.16646984394771,187.97743568114726,79.44905103331928,177.85512442007598,40.17448334036271
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img5830.png,239.39877688738937,70.94630957401938,238.5889919865037,60.823998312948106,236.96942218473225,81.47351328553356,279.8880219316745,80.25883593420497,277.86355967946025,86.33222269084774,264.50210881484617,75.80501897933362,284.3418388865459,87.95179249261918,202.55356389708993,81.06862083509066,179.87958667229026,45.0331927456769
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img5914.png,402.5704344158584,59.20442851117673,408.23892872205835,45.0331927456769,399.3312948123156,68.92184732180516,433.747153099958,72.97077182623366,430.91290594685796,78.63926613243359,423.2199493884438,68.92184732180516,436.17650780261505,79.44905103331928,368.5594685786589,48.27233234921971,321.59194432728816,60.41910586250526
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img5951.png,404.9997891185155,55.560396457191075,402.97532686630126,40.9842682412484,406.214466469844,68.11206242091947,433.342260649515,49.082117250105455,434.5569380008437,57.17996625896245,422.4101644875581,54.345719105862486,443.0596794601435,51.106579502319676,369.77414592998747,53.94082665541964,319.5674820750739,75.40012652889078
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img6124.png,398.116617460987,77.01969633066216,388.3991986503586,74.18544917756219,409.4536060733869,83.49797553774778,381.1111345423873,98.4789962041333,385.5649514972586,103.33770560944748,391.23344580345855,90.78603964571909,375.8475326866302,106.98173766343314,398.116617460987,44.628300295234055,340.21699704765933,57.17996625896245
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img6285.png,285.96140868831725,91.59582454660483,287.5809784900887,105.36216786166176,286.77119358920294,76.61480388021931,260.04829185997477,98.07410375369045,259.6433994095319,92.40560944749052,268.9559257697175,92.81050189793336,254.78469000421774,96.85942640236186,324.4261914803881,91.59582454660483,323.21151412905954,64.46803036693376
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img6373.png,220.36883171657536,74.18544917756219,232.11071277941807,83.90286798819062,210.65141290594693,70.54141712357654,204.982918599747,111.43555461830454,198.90953184310428,111.43555461830454,207.00738085196127,96.45453395191902,203.76824124841846,115.88937157317588,250.33087304934634,56.37018135807676,302.966891606917,50.29679460143399
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img6501.png,254.78469000421774,187.9602277520034,262.07275411218905,179.05259384226065,247.49662589624637,192.81893715731763,272.1950653732603,206.58528047237456,266.5265710670604,210.22931252636022,262.4776465626319,196.86786166174613,271.38528047237463,215.4929143821173,227.25200337410382,155.5688317165753,196.88506959089,100.50345845634752
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img6611.png,206.60248840151843,270.96318009278787,218.74926191480398,275.0121045972164,195.67039223956147,267.31914803880227,191.21657528469007,297.2811893715732,187.97743568114726,292.422479966259,199.71931674398996,284.72952340784485,184.73829607760445,296.87629692113035,217.12969211303255,241.40603121045976,202.55356389708993,197.27275411218898
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img6676.png,202.14867144664709,270.558287642345,201.74377899620418,285.53930830873054,197.6948544917757,262.86533108393087,185.5480809784902,279.87081400253066,186.35786587937588,273.7974272458879,195.67039223956147,277.03656684943064,179.47469422184741,276.22678194854495,221.9884015183468,255.17237452551672,232.92049768030375,199.7021088148461
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img6796.png,204.982918599747,273.39253479544504,214.70033741037543,285.1344158582877,196.0752846900043,272.5827498945593,197.6948544917757,298.9007591733446,192.0263601855758,296.4714044706875,200.9339940953185,287.96866301138766,192.43125263601866,303.7594685786588,224.82264867144676,246.66963306621682,226.84711092366098,211.0390974272459
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img6884.png,215.51012231126117,273.7974272458879,211.86609025727552,262.0555461830452,215.51012231126117,286.75398566005913,230.89603542808948,247.47941796710253,237.3743146351751,251.9332349219739,227.65689582454667,260.03108393083096,239.80366933783222,244.64517081400257,189.19211303247585,275.0121045972164,184.3334036271616,229.66415014761708
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img6959.png,210.65141290594693,205.77549557148888,203.36334879797562,211.84888232813165,220.36883171657536,201.72657106706032,193.6459299873472,170.5498523829608,200.9339940953185,168.12049768030369,200.9339940953185,181.88684099536061,194.45571488823288,161.23732602277522,230.49114297764663,240.1913538591312,221.17861661746105,284.72952340784485
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7197.png,398.116617460987,287.158878110502,392.4481231547871,277.84635175031633,404.1900042176298,296.4714044706875,406.214466469844,257.19683677773094,414.3123154787011,257.19683677773094,409.4536060733869,269.3436102910165,411.88296077604394,251.1234500210882,374.2279628848588,298.4958667229018,322.40172922817385,294.8518346689161
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7201.png,396.0921552087728,288.77844791227335,389.6138760016872,277.84635175031633,405.80957401940117,297.2811893715732,391.6383382539014,263.2702235343737,394.8774778574442,258.4115141290595,401.76064951497267,270.96318009278787,389.2089835512443,255.57726697595956,372.6083930830874,297.6860818220161,316.7332349219739,295.25672711935897
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7328.png,400.1410797132013,283.51484605651626,397.3068325601013,270.558287642345,395.6872627583299,296.4714044706875,,,,,411.4780683256011,291.6126950653733,413.90742302825817,298.9007591733446,366.9398987768875,287.158878110502,318.7576971741882,287.96866301138766
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7376.png,394.8774778574442,276.6316743989878,407.8340362716155,283.1099536060734,385.96984394770146,267.7240404892451,370.58393083087316,287.5637705609448,370.988823281316,281.49038380430204,386.7796288485872,285.53930830873054,363.29586672290185,283.1099536060734,397.71172501054417,245.45495571488829,368.5594685786589,242.21581611134548
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7466.png,398.9264023618727,269.3436102910165,401.3557570645298,254.76748207507384,394.47258540700136,279.87081400253066,421.1954871362296,253.5528047237453,426.45908899198656,256.7919443272881,416.7416701813582,266.5093631379166,427.26887389287236,250.71855757064534,371.7986081822017,249.09898776887394,330.4995782370309,247.47941796710253
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7534.png,407.42914382117266,258.4115141290595,398.116617460987,253.5528047237453,417.5514550822439,267.31914803880227,414.71720792914397,229.25925769717423,420.79059468578674,229.25925769717423,415.52699283002966,243.430493462674,418.36123998312956,223.18587094053146,384.3502741459301,277.4414592998735,323.61640657950244,267.31914803880227
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7697.png,428.88844369464374,88.35668494306202,416.7416701813582,89.9762547448334,440.2254323070435,84.71265288907637,411.4780683256011,57.17996625896245,416.7416701813582,53.5359342049768,423.62484183888665,70.54141712357654,409.04871362294404,49.4870097005483,431.3177983973008,124.79700548291862,431.3177983973008,181.88684099536061
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7796.png,423.62484183888665,63.25335301560523,412.69274567692963,75.40012652889078,430.1031210459723,50.70168705187683,395.6872627583299,53.13104175453395,397.71172501054417,45.0331927456769,410.26339097427257,53.13104175453395,389.2089835512443,47.05765499789118,433.747153099958,91.19093209616199,432.1275832981865,151.11501476170395
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7881.png,409.04871362294404,65.2778152678195,412.2878532264868,80.66372838464781,403.3802193167441,53.13104175453395,389.2089835512443,92.81050189793336,383.13559679460155,88.76157739350487,396.49704765921564,73.78055672711935,382.7307043441587,96.04964150147617,437.3911851539436,73.78055672711935,436.17650780261505,134.9193167439899
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7920.png,391.6383382539014,71.75609447490513,399.73618726275845,80.25883593420497,379.086672290173,67.70716997047657,387.18452129903005,103.74259805989033,380.70624209194443,103.74259805989033,383.5404892450444,87.95179249261918,383.94538169548724,109.00619991564741,419.17102488401525,53.5359342049768,436.5814002530579,100.09856600590467
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img7981.png,404.59489666807264,87.95179249261918,416.7416701813582,92.81050189793336,390.8285533530157,86.73711514129059,391.6383382539014,115.88937157317588,390.42366090257286,111.03066216786169,400.54597216364414,108.60130746520457,385.5649514972586,113.86490932096166,407.0242513707297,53.13104175453395,439.82053985660065,75.80501897933362
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img8028.png,383.94538169548724,99.28878110501898,390.8285533530157,109.00619991564741,377.0622100379588,91.59582454660483,,,,,370.58393083087316,113.86490932096166,409.04871362294404,73.3756642766765,438.20097005482927,54.345719105862486,,
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img8074.png,298.1081822016028,87.14200759173343,293.24947279628856,98.4789962041333,299.7277520033742,76.20991142977647,261.26296921130336,92.40560944749052,258.02382960776055,83.90286798819062,274.62442007591744,83.49797553774778,252.35533530156061,91.59582454660483,335.3582876423451,98.4789962041333,369.36925347954457,67.70716997047657
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img8102.png,283.1271615352173,74.99523407844794,285.5565162378744,88.35668494306202,278.2684521299031,61.63378321383385,260.85807676086046,94.83496415014764,253.974905103332,89.57136229439055,265.7167861661747,79.85394348376212,255.59447490510343,98.4789962041333,318.35280472374535,76.61480388021931,360.05672711935904,48.67722479966261
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img8162.png,273.8146351750317,62.038675664276695,288.7956558414172,64.06313791649092,261.6678616617462,64.06313791649092,284.7467313369887,92.00071699704768,279.8880219316745,93.62028679881905,274.2195276254746,77.01969633066216,284.7467313369887,97.2643188528047,292.43968789540287,38.55491353859128,336.1680725432308,40.17448334036271
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img8214.png,300.94242935470277,115.48447912273303,307.0158161113455,105.7670603121046,290.4152256431886,122.3676507802615,325.64086883171666,131.27528469000424,321.1870518768453,136.94377899620417,310.2549557148883,123.17743568114719,329.2849008857023,138.9682412484184,283.93694643610297,74.99523407844794,308.6353859131169,42.603838043019834
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img8256.png,316.3283424715311,118.72361872627584,318.35280472374535,106.17195276254745,307.82560101223123,128.84592998734712,350.74420075917345,123.98722058203293,349.93441585828776,129.6557148882328,332.1191480388023,123.98722058203293,356.81758751581623,126.41657528469,287.1760860396458,96.85942640236186,286.3663011387601,48.67722479966261
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img8286.png,325.2359763812738,104.95727541121892,328.88000843525947,91.59582454660483,317.54301982285966,113.86490932096166,345.8854913538592,125.20189793336147,339.81210459721643,128.03614508646143,337.7876423450022,112.65023196963307,344.6708140025307,131.27528469000424,285.15162378743156,93.62028679881905,256.80915225643196,58.799536060733885
labeled-data/PreIrrPlaceTest_rats17-20_RAT17/img8354.png,235.34985238296088,129.6557148882328,230.0862505272038,137.34867144664702,244.25748629270356,121.15297342893297,216.7247996625897,104.14749051033323,224.012863770561,100.09856600590467,224.82264867144676,115.07958667229019,219.15415436524682,92.81050189793336,279.8880219316745,135.72910164487558,289.20054829186006,102.12302825811895
