labeled-data/2019-03-13 15-40-22/img2918.png,519.6489493214506,336.2933620154625,506.9210614354016,337.47986003873825,532.2689737508382,332.30241411898953,506.05815378211014,308.35672674015154,511.45132661518176,304.47364230034,516.1973187082848,317.956574383019,503.57729427889717,298.9726060106069,512.5299611817961,354.3065592779217,,
labeled-data/2019-03-13 15-40-22/img3015.png,511.73991442918884,298.3293042064835,502.3412736189398,298.8741529491067,523.1817380242746,299.4190016917298,511.603702243533,255.15004135360033,516.643553112797,255.83110228187925,511.73991442918884,267.00050150565346,516.2349165558296,249.0204929990901,520.4574943111589,333.4720481056755,,
labeled-data/2019-03-13 15-40-22/img3105.png,506.1305849575487,119.73849294785924,496.09098629906157,119.23651301493487,518.5127566363495,119.57116630355111,504.79197180308375,77.07019864928881,511.3177109311004,77.57217858221318,505.9632583132406,88.44841046224093,510.81573099817604,72.21772596435335,505.1266250917,156.0483747627211,531.0622549594584,221.30576604288763
labeled-data/2019-03-13 15-40-22/img3301.png,530.7320574341795,81.41229741178802,531.1531397746078,70.88523890108092,531.4338613348933,94.60621074520756,572.5595699167224,74.955701525221,572.6999306968651,81.13157585150248,561.8921506258725,80.14905039050316,580.1390520444314,77.48219556779068,502.65990140562724,94.32548918492203,498.58943878148716,143.3114014547457
labeled-data/2019-03-13 15-40-22/img3434.png,759.1546559981332,85.07220413043092,766.8090188434305,76.6181317341324,750.9290720449778,95.35418407187508,774.9203585750142,118.54576105091022,768.6369263885761,119.45971482348304,769.8936128258638,104.15098913288841,772.1784972572957,126.54285656092233,724.9956337482242,73.19080508698435,661.3616023328422,96.72511473073429
labeled-data/2019-03-13 15-40-22/img3585.png,728.812288507435,159.33851442115724,737.2042037221773,164.40533115458658,719.1536691093354,155.22172582524593,728.1789364157564,204.30651293034254,723.112119682327,203.67316083866388,725.0121759573631,185.1476121570629,725.0121759573631,210.95670989296852,746.5461470744377,124.97916344758963,730.7123447824711,72.41093983826036
labeled-data/2019-03-13 15-40-22/img3761.png,507.9448473319447,89.07645470424029,525.0763575084216,93.94336100437579,496.26427221161947,90.82854097228908,516.3159261681777,117.98587812704514,509.69693359999343,119.25127376508036,511.3516817420395,105.62393612470098,515.3425449081506,126.94098571929445,528.5805300445192,72.13962077976878,604.6989445786382,69.70616762970103
labeled-data/2019-03-13 15-40-22/img4949.png,523.7773510433376,334.6634622134184,538.3617349623094,340.20183585353425,511.0390916710712,337.0634241241353,510.30064185238905,354.6016073178355,506.423780304308,349.6170710417312,518.0543649485512,346.66327176700275,505.50071803095534,355.15544468184703,515.2851781284934,306.4177566488276,527.8388250460893,251.77247006635122
labeled-data/2019-03-13 15-40-22/img5246.png,508.5828260731257,204.25581710571163,498.87511497359685,204.90299784568023,520.5556697625448,205.38838340065666,503.5671753383691,160.57111715783157,509.55359718307864,159.92393641786296,507.4502597781807,173.83832232718774,506.9648742232042,153.2903338331849,511.49513940298436,244.05743261378012,504.69974163331415,287.580337376668
labeled-data/2019-03-13 15-40-22/img5495.png,538.6483413038746,176.7040815125784,542.9974511910568,168.35849226960732,531.8308176969406,184.57949671369198,571.2078937025083,197.6268263752383,567.6815883885769,201.27067519963413,558.3956510618907,189.86895468458914,573.3236768908671,204.4443499821724,511.8484209179958,146.84802985462557,496.5677645576262,124.86739339778626
